Main_Site_ID,Hospital_Type,Number_of_Program_Sites,Number_of_DSC_Certifications,Number_of_NonDSC_Certifications,System_Affiliation,Volume_Program,Accreditation_Decision,Volume_Year,Opdate_In_eapp,Org_Volume_Category,Setting,Volume_Name,Average_Daily_Census,Visits,Beds
411142," Acute Care, Swing Beds",2,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,12,4380,20
411142," Acute Care, Swing Beds",2,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,15000,0
411142," Acute Care, Swing Beds",2,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,25600,0
27358," Acute Care, Swing Beds",2,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,1,365,5
27358," Acute Care, Swing Beds",2,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,5,1825,20
27358," Acute Care, Swing Beds",2,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,10581,0
27358," Acute Care, Swing Beds",2,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,45465,0
19284," Acute Care, Swing Beds",1,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2018,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,1,365,2
19284," Acute Care, Swing Beds",1,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2018,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,9,3285,23
19284," Acute Care, Swing Beds",1,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2018,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,16204,0
19284," Acute Care, Swing Beds",1,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2018,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,76455,0
215411," Acute Care, Swing Beds",4,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2016,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,1,365,1
215411," Acute Care, Swing Beds",4,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2016,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,4,1460,24
215411," Acute Care, Swing Beds",4,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2016,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,6948,0
215411," Acute Care, Swing Beds",4,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2016,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,68978,0
18454," Acute Care, Swing Beds",1,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,3,1095,3
18454," Acute Care, Swing Beds",1,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,4,1460,22
18454," Acute Care, Swing Beds",1,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,5688,0
18454," Acute Care, Swing Beds",1,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,33533,0
215484," Acute Care, Swing Beds",6,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,2,730,1
215484," Acute Care, Swing Beds",6,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,8,2920,20
215484," Acute Care, Swing Beds",6,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,9396,0
215484," Acute Care, Swing Beds",6,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,236689,0
215504," Acute Care, Swing Beds",1,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,2,730,2
215504," Acute Care, Swing Beds",1,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,11,4015,23
215504," Acute Care, Swing Beds",1,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,17092,0
215504," Acute Care, Swing Beds",1,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,48125,0
215505," Acute Care, Swing Beds",1,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,1,365,1
215505," Acute Care, Swing Beds",1,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,14,5110,24
215505," Acute Care, Swing Beds",1,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,11891,0
215505," Acute Care, Swing Beds",1,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,53870,0
340711," Acute Care, Swing Beds",8,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,1,365,1
340711," Acute Care, Swing Beds",8,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,9,3285,24
340711," Acute Care, Swing Beds",8,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,7229,0
340711," Acute Care, Swing Beds",8,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,59555,0
215530," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,2,730,2
215530," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,4,1460,23
215530," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,8894,0
215530," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,192645,0
538459," Acute Care, Swing Beds",12,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,0,0,10
538459," Acute Care, Swing Beds",12,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,7,2555,15
538459," Acute Care, Swing Beds",12,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,12000,0
538459," Acute Care, Swing Beds",12,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,106486,0
18531, Acute Care,6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,5,1825,25
18531, Acute Care,6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,11794,0
18531, Acute Care,6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,254971,0
215606," Acute Care, Swing Beds",3,0,1,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,1,365,3
215606," Acute Care, Swing Beds",3,0,1,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,3,1095,25
215606," Acute Care, Swing Beds",3,0,1,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,10555,0
215606," Acute Care, Swing Beds",3,0,1,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,92337,0
215607, Acute Care,3,0,0,N,HAP     ,Unaccredited,2013,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,2,730,20
215607, Acute Care,3,0,0,N,HAP     ,Unaccredited,2013,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,12023,0
215607, Acute Care,3,0,0,N,HAP     ,Unaccredited,2013,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,326417,0
17400," Acute Care, Swing Beds",7,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,1,365,2
17400," Acute Care, Swing Beds",7,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,12,4380,23
17400," Acute Care, Swing Beds",7,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,14985,0
17400," Acute Care, Swing Beds",7,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,252597,0
107822, Acute Care,8,0,1,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,14,5110,25
107822, Acute Care,8,0,1,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,28002,0
107822, Acute Care,8,0,1,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,197353,0
504484, Acute Care,4,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,4,1460,25
504484, Acute Care,4,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,12976,0
504484, Acute Care,4,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,89136,0
215626, Acute Care,6,0,1,N,HAP     ,Accreditation with Full Standards Compliance,2017,Y,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,8,2920,22
215626, Acute Care,6,0,1,N,HAP     ,Accreditation with Full Standards Compliance,2017,Y,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,17875,0
215626, Acute Care,6,0,1,N,HAP     ,Accreditation with Full Standards Compliance,2017,Y,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,146624,0
215627," Acute Care, Swing Beds",3,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,Y,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,2,730,10
215627," Acute Care, Swing Beds",3,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,9,3285,15
215627," Acute Care, Swing Beds",3,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,Y,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,11508,0
215627," Acute Care, Swing Beds",3,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,Y,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,170407,0
18073," Acute Care, Swing Beds",7,0,0,N,HAP     ,Preliminary Denial of Accreditation,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,1,365,10
18073," Acute Care, Swing Beds",7,0,0,N,HAP     ,Preliminary Denial of Accreditation,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,12,4380,15
18073," Acute Care, Swing Beds",7,0,0,N,HAP     ,Preliminary Denial of Accreditation,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,5802,0
18073," Acute Care, Swing Beds",7,0,0,N,HAP     ,Preliminary Denial of Accreditation,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,143078,0
215656," Acute Care, Psychiatric Distinct Part Unit",5,0,1,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,4,1460,25
215656," Acute Care, Psychiatric Distinct Part Unit",5,0,1,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Psychiatric,8,2920,10
215656," Acute Care, Psychiatric Distinct Part Unit",5,0,1,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,18939,0
215656," Acute Care, Psychiatric Distinct Part Unit",5,0,1,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,149461,0
521570," Acute Care, Swing Beds",2,0,1,N,HAP     ,Accreditation with Full Standards Compliance,2016,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,1,365,1
521570," Acute Care, Swing Beds",2,0,1,N,HAP     ,Accreditation with Full Standards Compliance,2016,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,6,2190,24
521570," Acute Care, Swing Beds",2,0,1,N,HAP     ,Accreditation with Full Standards Compliance,2016,Y,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,13000,0
521570," Acute Care, Swing Beds",2,0,1,N,HAP     ,Accreditation with Full Standards Compliance,2016,Y,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,67586,0
215673, Acute Care,5,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,4,1460,24
215673, Acute Care,5,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,10844,0
215673, Acute Care,5,0,0,Y,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,150087,0
215675," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2018,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,1,365,1
215675," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2018,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,6,2190,24
215675," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2018,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,8994,0
215675," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2018,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,66549,0
215695," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Swing,1,365,1
215695," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,11,4015,24
215695," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,22600,0
215695," Acute Care, Swing Beds",6,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,115871,0
362201, Acute Care,2,0,0,N,HAP     ,Preliminary Denial of Accreditation,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Psychiatric,5,1825,10
362201, Acute Care,2,0,0,N,HAP     ,Preliminary Denial of Accreditation,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,10,3650,25
362201, Acute Care,2,0,0,N,HAP     ,Preliminary Denial of Accreditation,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,15646,0
362201, Acute Care,2,0,0,N,HAP     ,Preliminary Denial of Accreditation,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,56533,0
215701, Acute Care,3,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Inpatient",Critical Access Hospital,Acute Care Only,11,4015,25
215701, Acute Care,3,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, Emergency Room",0,7660,0
215701, Acute Care,3,0,0,N,HAP     ,Accreditation with Full Standards Compliance,2017,N,"Volumes, Hospital, Outpatient",Outpatient,"Outpatient, Hospital, General",0,57899,0
